player,playerLabel,natLabel,posLabel,sitelinks
http://www.wikidata.org/entity/Q613196,Anwar Uddin,Royaume-Uni,défenseur,6
http://www.wikidata.org/entity/Q614199,Roudolphe Douala,France,milieu excentré,14
http://www.wikidata.org/entity/Q614199,Roudolphe Douala,Cameroun,milieu excentré,14
http://www.wikidata.org/entity/Q614470,Fatih Akyel,Turquie,défenseur central,24
http://www.wikidata.org/entity/Q615786,Joe Mason,Irlande,milieu excentré,18
http://www.wikidata.org/entity/Q615853,Armando Vajushi,Bulgarie,milieu de terrain,16
http://www.wikidata.org/entity/Q615853,Armando Vajushi,Albanie,milieu de terrain,16
http://www.wikidata.org/entity/Q615853,Armando Vajushi,Bulgarie,attaquant,16
http://www.wikidata.org/entity/Q615853,Armando Vajushi,Albanie,attaquant,16
http://www.wikidata.org/entity/Q616045,Keith Treacy,Irlande,milieu de terrain,11
http://www.wikidata.org/entity/Q617508,Mirco Born,Allemagne,attaquant,9
http://www.wikidata.org/entity/Q620549,Jon Inge Høiland,Norvège,arrière latéral,15
http://www.wikidata.org/entity/Q621525,Alex MacDonald,Royaume-Uni,attaquant,12
http://www.wikidata.org/entity/Q622987,Pablo Díaz Stalla,Espagne,défenseur,9
http://www.wikidata.org/entity/Q622987,Pablo Díaz Stalla,Argentine,défenseur,9
http://www.wikidata.org/entity/Q623833,Ou Kyoung-jun,Corée du Sud,attaquant,4
http://www.wikidata.org/entity/Q626730,Eyjólfur Sverrisson,Islande,milieu de terrain,14
http://www.wikidata.org/entity/Q627376,Olaf Marschall,Allemagne,attaquant,27
http://www.wikidata.org/entity/Q627376,Olaf Marschall,République démocratique allemande,attaquant,27
http://www.wikidata.org/entity/Q627860,Aurélien Joachim,Luxembourg,attaquant,18
http://www.wikidata.org/entity/Q631372,Kosta Rodrigues,Allemagne,défenseur,4
http://www.wikidata.org/entity/Q631976,Álvaro Antón,Espagne,milieu de terrain,10
http://www.wikidata.org/entity/Q633197,Trent McClenahan,Australie,arrière latéral,9
http://www.wikidata.org/entity/Q633412,Maceo Rigters,Royaume des Pays-Bas,attaquant,16
http://www.wikidata.org/entity/Q635584,Gunnar Halle,Norvège,défenseur,24
http://www.wikidata.org/entity/Q639093,Asa Hall,Royaume-Uni,milieu de terrain,7
http://www.wikidata.org/entity/Q642285,Stefan Aigner,Allemagne,milieu de terrain,21
http://www.wikidata.org/entity/Q643105,Simo Valakari,Finlande,milieu de terrain,14
http://www.wikidata.org/entity/Q643678,Sebastian Langkamp,Allemagne,arrière latéral,20
http://www.wikidata.org/entity/Q644091,Michael Preetz,Allemagne,attaquant,24
http://www.wikidata.org/entity/Q644323,Dariusz Wosz,Pologne,milieu de terrain,20
http://www.wikidata.org/entity/Q644323,Dariusz Wosz,Allemagne,milieu de terrain,20
http://www.wikidata.org/entity/Q644323,Dariusz Wosz,République démocratique allemande,milieu de terrain,20
http://www.wikidata.org/entity/Q644655,Bakary Soumare,États-Unis,défenseur,15
http://www.wikidata.org/entity/Q644655,Bakary Soumare,France,défenseur,15
http://www.wikidata.org/entity/Q644655,Bakary Soumare,Mali,défenseur,15
http://www.wikidata.org/entity/Q646143,Lucien Mettomo,France,défenseur,18
http://www.wikidata.org/entity/Q646143,Lucien Mettomo,Cameroun,défenseur,18
http://www.wikidata.org/entity/Q646471,Vinicio Cesar,Brésil,défenseur central,11
http://www.wikidata.org/entity/Q646471,Vinicio Cesar,Brésil,défenseur,11
http://www.wikidata.org/entity/Q647269,Samir Toplak,Croatie,défenseur,9
http://www.wikidata.org/entity/Q648362,Hilko Ristau,Allemagne,défenseur,4
http://www.wikidata.org/entity/Q649776,Mika Nurmela,Finlande,arrière latéral,12
http://www.wikidata.org/entity/Q653692,Florian Dick,Allemagne,arrière latéral,12
http://www.wikidata.org/entity/Q654690,Franco Jara,Argentine,attaquant,21
http://www.wikidata.org/entity/Q655690,Juan Agudelo,États-Unis,attaquant,23
http://www.wikidata.org/entity/Q655690,Juan Agudelo,Colombie,attaquant,23
http://www.wikidata.org/entity/Q656593,Dennis Sørensen,Royaume de Danemark,attaquant,10
http://www.wikidata.org/entity/Q657039,Frank Sinclair,Royaume-Uni,arrière latéral,22
http://www.wikidata.org/entity/Q657463,Edgars Gauračs,Lettonie,milieu de terrain,11
http://www.wikidata.org/entity/Q659371,Mohamed Emara,Égypte,défenseur,12
http://www.wikidata.org/entity/Q659681,Daniel Adlung,Allemagne,milieu de terrain,17
http://www.wikidata.org/entity/Q662464,Rodrigo Alvim,Brésil,défenseur,12
http://www.wikidata.org/entity/Q663090,Matthias Langkamp,Allemagne,défenseur,13
http://www.wikidata.org/entity/Q663790,Alessandro Romeo,Italie,attaquant,6
http://www.wikidata.org/entity/Q664728,Sergueï Karimov,Allemagne,défenseur,17
http://www.wikidata.org/entity/Q664728,Sergueï Karimov,Kazakhstan,défenseur,17
http://www.wikidata.org/entity/Q664780,Pascal Bieler,Allemagne,défenseur,11
http://www.wikidata.org/entity/Q666433,Alessandro Cucciari,Italie,défenseur,5
http://www.wikidata.org/entity/Q667452,Yann Dobo,France,milieu de terrain,4
http://www.wikidata.org/entity/Q667711,Bryan Arguez,États-Unis,milieu de terrain,9
http://www.wikidata.org/entity/Q667871,Daniel Imhof,Canada,milieu de terrain,12
http://www.wikidata.org/entity/Q667981,Sébastien Wüthrich,Suisse,milieu de terrain,11
http://www.wikidata.org/entity/Q668086,Christian Schwegler,Suisse,défenseur,18
http://www.wikidata.org/entity/Q669709,Martin Andresen,Norvège,milieu de terrain,19
http://www.wikidata.org/entity/Q669834,Ruud Boffin,Belgique,gardien de but,15
http://www.wikidata.org/entity/Q669900,Nassim Ben Khalifa,Suisse,milieu de terrain,19
http://www.wikidata.org/entity/Q670093,Marcel Herzog,Suisse,gardien de but,7
http://www.wikidata.org/entity/Q670981,Fabrizio Zambrella,Suisse,milieu de terrain,9
http://www.wikidata.org/entity/Q671144,Matías Vitkieviez,Suisse,milieu excentré,7
http://www.wikidata.org/entity/Q671144,Matías Vitkieviez,Uruguay,milieu excentré,7
http://www.wikidata.org/entity/Q671181,Didier Dheedene,Belgique,défenseur,8
http://www.wikidata.org/entity/Q671587,Mickaël Facchinetti,Suisse,arrière latéral,8
http://www.wikidata.org/entity/Q671679,Enrico Morello,Italie,défenseur,5
http://www.wikidata.org/entity/Q671731,Deniz Barış,Turquie,défenseur,17
http://www.wikidata.org/entity/Q671731,Deniz Barış,Allemagne,défenseur,17
http://www.wikidata.org/entity/Q672396,Arkadiusz Bąk,Pologne,milieu de terrain,16
http://www.wikidata.org/entity/Q672558,Ned Zelic,Australie,défenseur central,45
http://www.wikidata.org/entity/Q672918,Nathan Woolfe,Royaume-Uni,attaquant,2
http://www.wikidata.org/entity/Q673193,Johann Lonfat,Suisse,milieu de terrain,11
http://www.wikidata.org/entity/Q673428,Mario Cantaluppi,Suisse,défenseur,9
http://www.wikidata.org/entity/Q523918,Tomasz Wełnicki,Pologne,défenseur central,5
http://www.wikidata.org/entity/Q524168,Erik Mykland,Norvège,milieu de terrain,26
http://www.wikidata.org/entity/Q525057,Gerald Sibon,Royaume des Pays-Bas,attaquant,17
http://www.wikidata.org/entity/Q525171,Andwélé Slory,Royaume des Pays-Bas,milieu de terrain,13
http://www.wikidata.org/entity/Q525582,Dušan Vasiljević,Serbie,milieu de terrain,9
http://www.wikidata.org/entity/Q526445,Andy King,Royaume-Uni,milieu de terrain,38
http://www.wikidata.org/entity/Q527539,Vidar Riseth,Norvège,défenseur central,25
http://www.wikidata.org/entity/Q527640,Jérémy Sapina,France,défenseur,5
http://www.wikidata.org/entity/Q528094,Andy Wilkinson,Royaume-Uni,défenseur,21
http://www.wikidata.org/entity/Q528158,Kevin McDonald,Royaume-Uni,milieu de terrain,17
http://www.wikidata.org/entity/Q529204,Pietro Accardi,Italie,arrière latéral,11
http://www.wikidata.org/entity/Q529449,Michael Kightly,Royaume-Uni,milieu excentré,22
http://www.wikidata.org/entity/Q529587,Darren Purse,Royaume-Uni,défenseur,7
http://www.wikidata.org/entity/Q530280,Nicolas Farina,France,milieu de terrain,8
http://www.wikidata.org/entity/Q530499,Frank Ohandza,Cameroun,attaquant,13
http://www.wikidata.org/entity/Q531433,Samir Ujkani,Belgique,gardien de but,30
http://www.wikidata.org/entity/Q531433,Samir Ujkani,Albanie,gardien de but,30
http://www.wikidata.org/entity/Q531433,Samir Ujkani,Kosovo,gardien de but,30
http://www.wikidata.org/entity/Q531433,Samir Ujkani,république fédérative socialiste de Yougoslavie,gardien de but,30
http://www.wikidata.org/entity/Q531576,Përparim Hetemaj,Finlande,milieu de terrain,22
http://www.wikidata.org/entity/Q531754,Philipp Heerwagen,Allemagne,gardien de but,10
http://www.wikidata.org/entity/Q591724,Syarhey Chernik,Biélorussie,gardien de but,14
http://www.wikidata.org/entity/Q592084,Matías Alustiza,Argentine,attaquant,11
